agent_name,ability_used,match_map,title,link
,,,,
cypher,,haven,C Site Camera With View Of C Long,https://blitz-cdn-videos.blitz.gg/valorant/guides/cypher-haven-def-csite-csite-spycam1.mp4
,,,,
brimstone,,ascent,B Site Smoke Retake From Def Spawn,https://blitz-cdn-videos.blitz.gg/valorant/guides/brimstone-ascent-def-bsite-defspawn-skysmokes2.mp4
,,,,
brimstone,,ascent,B Site Smokes To Stall An Enemy Rush From Def Spawn,https://blitz-cdn-videos.blitz.gg/valorant/guides/brimstone-ascent-def-bsite-defspawn-skysmokes.mp4
,,,,
brimstone,,ascent,A Site Smoke Retake From Rafters,https://blitz-cdn-videos.blitz.gg/valorant/guides/brimstone-ascent-def-asite-arafters-skysmoke.mp4
,,,,
brimstone,,ascent,Early Round Mid Control Smokes from Mid Bottom,https://blitz-cdn-videos.blitz.gg/valorant/guides/brimstone-ascent-def-midcourtyard-bottommid-skysmoke.mp4
,,,,
brimstone,,ascent,A Site Smoke Execute From A Main,https://blitz-cdn-videos.blitz.gg/valorant/guides/brimstone-ascent-atk-asite-amain-skysmoke.mp4
,,,,
brimstone,,ascent,Early Round Mid Control Smokes from B Lobby,https://blitz-cdn-videos.blitz.gg/valorant/guides/brimstone-ascent-atk-midcourtyard-blobby-skysmoke.mp4
,,,,
brimstone,,ascent,A Site Smokes Blocking Rafters From A Main,https://blitz-cdn-videos.blitz.gg/valorant/guides/brimstone-ascent-atk-asite-amain-skysmoke1.mp4
,,,,
brimstone,Molly,ascent,B Lobby to B Site Tall Boxes Molly,https://blitz-cdn-videos.blitz.gg/valorant/guides/brimstone-ascent-both-blobby-bsitetallboxes-incendiary.mp4
,,,,
brimstone,Molly,ascent,B Heaven Cubby to B Site Tall Boxes Molly,https://blitz-cdn-videos.blitz.gg/valorant/guides/brimstone-ascent-both-bheavencubby-btallbox-incendiary.mp4
,,,,
brimstone,Molly,ascent,B Heaven Cubby to B Site Default Molly,https://blitz-cdn-videos.blitz.gg/valorant/guides/brimstone-ascent-atk-beavencubby-bsitedefault-incendiary.mp4
,,,,
brimstone,Sky Smoke,ascent,Attack Mid Courtyard Sky Smokes,https://blitz-cdn-videos.blitz.gg/valorant/guides/brimstone-ascent-midcourtyard-skysmoke.mp4
,,,,
brimstone,Molly,split,Mid Molly Behind Boxes,https://blitz-cdn-videos.blitz.gg/valorant/guides/brimstone-split-atk-midboxes-market-incendiary.mp4
,,,,
brimstone,Molly,split,Right Side of Mid Molly 2,https://blitz-cdn-videos.blitz.gg/valorant/guides/brimstone-split-atk-rightsidemid-sewers-incendiary (1).mp4
,,,,
brimstone,Molly,split,Left Side of Mid Molly 2,https://blitz-cdn-videos.blitz.gg/valorant/guides/brimstone-split-atk-midtoheaven-market-incendiary2.mp4
,,,,
brimstone,Molly,split,Heaven to Garage B Site Entrance Molly,https://blitz-cdn-videos.blitz.gg/valorant/guides/brimstone-split-both-btunnel-heaven-incendiary.mp4
,,,,
brimstone,Molly,split,Defense Spawn to B Box Molly,https://blitz-cdn-videos.blitz.gg/valorant/guides/brimstone-split-def-bsitebox-defspawn-incendiary.mp4
,,,,
brimstone,Molly,bind,A Lobby to A Sit Cubby Molly,https://blitz-cdn-videos.blitz.gg/valorant/guides/brimstone-bind-atk-alobby-asitecubby-incendiary.mp4
,,,,
brimstone,Molly,bind,A Lobby To A Site Molly,https://blitz-cdn-videos.blitz.gg/valorant/guides/BindAmolly.mp4
,,,,
brimstone,Molly,bind,B Lobby To B Site Molly,https://blitz-cdn-videos.blitz.gg/valorant/guides/BindBmolly.mp4
,,,,
brimstone,Molly,haven,Front C Molly From C Long,https://blitz-cdn-videos.blitz.gg/valorant/guides/brimstone-haven-atk-csite-clong-incendiary.mp4
,,,,
brimstone,,haven,A Site Smokes From Sewers,https://blitz-cdn-videos.blitz.gg/valorant/guides/brimstone-haven-atk-asite-asewer-skysmoke2.mp4
,,,,
brimstone,,haven,Mid Smokes From B Site,https://blitz-cdn-videos.blitz.gg/valorant/guides/brimstone-haven-def-mid-bsite-skysmoke (1).mp4
,,,,
brimstone,,haven,B Site Smokes From A Link,https://blitz-cdn-videos.blitz.gg/valorant/guides/brimstone-haven-def-bsite-alink-skysmoke.mp4
,,,,
brimstone,,haven,B Site Smokes From C Link,https://blitz-cdn-videos.blitz.gg/valorant/guides/brimstone-haven-def-bsite-clink-skysmoke.mp4
,,,,
brimstone,,haven,Entrances To B Site Smokes From Mid,https://blitz-cdn-videos.blitz.gg/valorant/guides/brimstone-haven-atk-bsite-bdoor-skysmoke.mp4
,,,,
brimstone,,haven,C Site Exectue From C Long,https://blitz-cdn-videos.blitz.gg/valorant/guides/brimstone-haven-atk-csite-clong-skysmoke.mp4
,,,,
brimstone,,haven,C Site Retake From C Link,https://blitz-cdn-videos.blitz.gg/valorant/guides/brimstone-haven-def-csite-clink-skysmoke.mp4
,,,,
brimstone,,haven,C Site Retake From Garage,https://blitz-cdn-videos.blitz.gg/valorant/guides/brimstone-haven-def-csite-garage-skysmoke.mp4
,,,,
brimstone,,haven,B Site And Garage Smokes From B Window,https://blitz-cdn-videos.blitz.gg/valorant/guides/brimstone-haven-atk-mid-bwindow-skysmoke.mp4
,,,,
brimstone,,haven,B Site Smoke Plant Execute From Mid,https://blitz-cdn-videos.blitz.gg/valorant/guides/brimstone-haven-atk-bsite-mid-skysmoke.mp4
,,,,
brimstone,,haven,C Site Entrance Smoke From C Site,https://blitz-cdn-videos.blitz.gg/valorant/guides/brimstone-haven-def-clong-csite-skysmoke.mp4
,,,,
brimstone,,haven,B Site Entrance Smoke From A Link,https://blitz-cdn-videos.blitz.gg/valorant/guides/brimstone-haven-def-bsite-alink-skysmoke1.mp4
,,,,
brimstone,,haven,A Site Smoke Plant From A Long,https://blitz-cdn-videos.blitz.gg/valorant/guides/brimstone-haven-atk-asite-along-skysmoke (1).mp4
,,,,
brimstone,,haven,A Site Smoke Plant From A Sewers,https://blitz-cdn-videos.blitz.gg/valorant/guides/brimstone-haven-atk-asite-asewer-skysmoke.mp4
,,,,
brimstone,,haven,Smokes Covering Both Entrances To Site From Middle Of A Site,https://blitz-cdn-videos.blitz.gg/valorant/guides/brimstone-haven-def-asite-asite-skysmoke (1).mp4
,,,,
brimstone,Stim Beacon,haven,A Site Post Plant Stim Beacon,https://blitz-cdn-videos.blitz.gg/valorant/guides/brimstone-haven-atk-asite-asite-stimbeacon.mp4
,,,,
brimstone,,haven,A Site Smokes From A Tunnel,https://blitz-cdn-videos.blitz.gg/valorant/guides/brimstone-haven-def-asite-asite-skysmoke.mp4
,,,,
cypher,Trapwire,ascent,A Site Entrance Hidden Trapwire,https://blitz-cdn-videos.blitz.gg/valorant/guides/cypher-ascent-def-asiteentrance-asite-trapwire.mp4
,,,,
cypher,,ascent,B Main Sign Camera,https://blitz-cdn-videos.blitz.gg/valorant/guides/cypher-ascent-def-bmain-sign-spycam.mp4
,,,,
cypher,,ascent,High Window Camera to see B Main,https://blitz-cdn-videos.blitz.gg/valorant/guides/cypher-ascent-def-bmain-window-spycam.mp4
,,,,
cypher,,ascent,High B Site Camera to see B Main,https://blitz-cdn-videos.blitz.gg/valorant/guides/cypher-ascent-def-bmain-highbackb-spycam.mp4
,,,,
cypher,,ascent,Defense Mid Arch Oneway Cage,https://blitz-cdn-videos.blitz.gg/valorant/guides/cypher-ascent-def-midarch-oneway-cybercage.mp4
,,,,
cypher,Trapwire,ascent,All Market Bin Trapwires,https://blitz-cdn-videos.blitz.gg/valorant/guides/cypher-ascent-def-market-bin-trapwire.mp4
,,,,
cypher,Spycam,ascent,Bottom Mid Spycam to see B Link,https://blitz-cdn-videos.blitz.gg/valorant/guides/cypher-ascent-def-blink-pizza-spycam.mp4
,,,,
cypher,Spycam,ascent,Alternate Pizza Sign Spycam,https://blitz-cdn-videos.blitz.gg/valorant/guides/cypher-ascent-def-topmid-pizza-spycam.mp4
,,,,
cypher,,split,B Site Entrance Trapwrie,https://blitz-cdn-videos.blitz.gg/valorant/guides/cypher-split-def-bsite-bsite-trapwire.mp4
,,,,
cypher,Trapwire,split,B Heaven Trapwires,https://blitz-cdn-videos.blitz.gg/valorant/guides/cypher-split-def-bheaven-bheaven-trapwire.mp4
,,,,
cypher,Spycam,split,Back B Site Spycam,https://blitz-cdn-videos.blitz.gg/valorant/guides/cypher-haven-def-bsite-brafters-spycam.mp4
,,,,
cypher,Cyber Cage,split,B Heaven Oneway Cyber Cage,https://blitz-cdn-videos.blitz.gg/valorant/guides/cypher-split-def-bheaven-bsite-cybercage.mp4
,,,,
cypher,Trapwire,bind,Front Hookah Trapwire Setup,https://blitz-cdn-videos.blitz.gg/valorant/guides/cypher-bind-defense-fronthookah-trapwire-mp4.mp4
,,,,
cypher,Trapwire,bind,Hookah Pillows Trapwires,https://blitz-cdn-videos.blitz.gg/valorant/guides/cypher-bind-defense-hookahpillows-trapwire.mp4
,,,,
cypher,Trapwire,bind,Hookah Bench Trapwire,https://blitz-cdn-videos.blitz.gg/valorant/guides/cypher-bind-defense-hookahbench-trapwire.mp4
,,,,
cypher,,bind,Outside Hookah Hidden Camera,https://blitz-cdn-videos.blitz.gg/valorant/guides/cypher-bind-defense-outsidehookah-spycam.mp4
,,,,
cypher,,bind,Top Left B Site Camera,https://blitz-cdn-videos.blitz.gg/valorant/guides/cypher-bind-defense-topleftbsite-spycam.mp4
,,,,
cypher,,bind,Top Right B Site Camera,https://blitz-cdn-videos.blitz.gg/valorant/guides/cypher-bind-defense-toprightbsite-spycam.mp4
,,,,
cypher,,bind,Hookah Jumpout Oneway Cage,https://blitz-cdn-videos.blitz.gg/valorant/guides/cypher-bind-defense-jumpout-oneway-cybercage.mp4
,,,,
cypher,,bind,B Long Defense Oneway Cage Only,https://blitz-cdn-videos.blitz.gg/valorant/guides/cypher-bind-def-blongdoorway-oneway-cybercage.mp4
,,,,
cypher,,bind,B Long Defense Oneway Setup,https://blitz-cdn-videos.blitz.gg/valorant/guides/cypher-bind-def-blongsetup-oneway-cybercage.mp4
,,,,
jett,Cloudburst,ascent,B Main To Mid Market Cloudburst,https://blitz-cdn-videos.blitz.gg/valorant/guides/jett-ascent-atk-midmarket-bmain-cloudburst.mp4
,,,,
raze,,ascent,A Link Paintshells To Mid Bottom,https://blitz-cdn-videos.blitz.gg/valorant/guides/raze-ascent-def-alink-midbottom-paintshells.mp4
,,,,
raze,Boom Bot,ascent,Boom Bot Boost For A Link From A Rafters,https://blitz-cdn-videos.blitz.gg/valorant/guides/raze-ascent-def-alink-arafters-boombot.mp4
,,,,
raze,,ascent,Safe Defender Side Spawn Paintshells To B Main,https://blitz-cdn-videos.blitz.gg/valorant/guides/raze-ascent-def-bmain-defendersidespawn-paintshells.mp4
,,,,
raze,,ascent,Safe Mid Market Paintshells To Left B Main,https://blitz-cdn-videos.blitz.gg/valorant/guides/raze-ascent-def-bmain-midmarket-paintshells.mp4
,,,,
jett,Cloudburst,ascent,Mid Top To Mid Bottom Cloudburst,https://blitz-cdn-videos.blitz.gg/valorant/guides/jett-ascent-atk-midbottom-midtop-cloudburst.mp4
,,,,
raze,,ascent,A Site Paintshells Lineup For A Garden,https://blitz-cdn-videos.blitz.gg/valorant/guides/raze-ascent-both-agarden-asite-paintshells.mp4
,,,,
jett,Cloudburst,ascent,Mid Cubby To A Link Cloudburst,https://blitz-cdn-videos.blitz.gg/valorant/guides/jett-ascent-atk-midcubby-alink-cloudburst.mp4
,,,,
jett,Cloudburst,ascent,Mid Link To Mid Catwalk %2F Mid Cubby Cloudburst,https://blitz-cdn-videos.blitz.gg/valorant/guides/jett-ascent-atk-midcubby-midlink-cloudburst.mp4
,,,,
jett,Cloudburst,ascent,B Main Cloudburst To Defender Side Spawn ,https://blitz-cdn-videos.blitz.gg/valorant/guides/jett-ascent-atk-defendersidespawn-bmain-cloudburst.mp4
,,,,
jett,Cloudburst,ascent,A Lobby To A Main Cloudburst,https://blitz-cdn-videos.blitz.gg/valorant/guides/jett-ascent-atk-amain-alobby-cloudburst.mp4
,,,,
jett,Cloudburst,ascent,A Rafters Cloudburst To A Link,https://blitz-cdn-videos.blitz.gg/valorant/guides/jett-ascent-def-alink-arafters-cloudburst.mp4
,,,,
jett,Cloudburst,ascent,Defender Side Spawn To B Main Cloudburst,https://blitz-cdn-videos.blitz.gg/valorant/guides/jett-ascent-def-bmain-defendersidespawn-cloudburst.mp4
,,,,
jett,Cloudburst,ascent,Mid Market To B Main Cloudburst,https://blitz-cdn-videos.blitz.gg/valorant/guides/jett-ascent-def-bmain-midmarket-cloudburst.mp4
,,,,
jett,Cloudburst,ascent,Mid Bottom To Mid Link Cloudburst,https://blitz-cdn-videos.blitz.gg/valorant/guides/jett-ascent-def-midlink-midbottom-cloudburst.mp4
,,,,
raze,,bind,B Site Shed Jump,https://blitz-cdn-videos.blitz.gg/valorant/guides/raze-bind-both-bshed-bsite-blastpack.mp4
,,,,
raze,,bind,Hookah Window to B Site Shed Boost,https://blitz-cdn-videos.blitz.gg/valorant/guides/raze-bind-both-hookahwindow-bsiteshed-blastpack-boost.mp4
,,,,
raze,,bind,A Heaven to Boxes Outside A Bathroom Boost,https://blitz-cdn-videos.blitz.gg/valorant/guides/raze-bind-both-aheaven-asiteboxes-blastpack-boost.mp4
,,,,
raze,,bind,Hookah to B Short Boxes Boost,https://blitz-cdn-videos.blitz.gg/valorant/guides/raze-bind-both-hookah-bshortboxes-blastpack-boost.mp4
,,,,
raze,,bind,A Short Box Jump,https://blitz-cdn-videos.blitz.gg/valorant/guides/raze-bind-both-ashort-boxjump-blastpack.mp4
,,,,
raze,,bind,A Site Default Box Jump,https://blitz-cdn-videos.blitz.gg/valorant/guides/raze-bind-def-asiteboxes-boxjump-blastpack.mp4
,,,,
raze,,bind,A Teleporter Shed Jump,https://blitz-cdn-videos.blitz.gg/valorant/guides/raze-bind-def-ashed-boxjump-blastpack.mp4
,,,,
phoenix,Curveball,ascent,Back A Site Curveball To Stop Push,https://blitz-cdn-videos.blitz.gg/valorant/guides/phoenix-ascent-def-backasite-bomsitea-curveball.mp4
,,,,
phoenix,Curveball,ascent,A Rafters Curveball For Under Rafters,https://blitz-cdn-videos.blitz.gg/valorant/guides/phoenix-ascent-both-underarafters-arafters-curveball.mp4
,,,,
phoenix,Curveball,ascent,B Main Curveball For Close Left%2FRight B Site,https://blitz-cdn-videos.blitz.gg/valorant/guides/phoenix-ascent-atk-bombsiteb-bmain-curveball.mp4
,,,,
phoenix,Curveball,ascent,B Main Curveball For Close Right Cubby,https://blitz-cdn-videos.blitz.gg/valorant/guides/phoenix-ascent-atk-bmain-bsitecubby-curveball.mp4
,,,,
phoenix,Curveball,ascent,A Rafters Curveball For Right Side A Site,https://blitz-cdn-videos.blitz.gg/valorant/guides/phoenix-ascent-def-rightbombsidea-arafters-curveball.mp4
,,,,
raze,Blast Pack,ascent,Defender Side Spawn To A Site Double Blast Pack Rotate,https://blitz-cdn-videos.blitz.gg/valorant/guides/raze-ascent-def-asite-defensesidespawn-blastpack.mp4
,,,,
phoenix,Molly,ascent,Safe Mid Market Molly For B Main,https://blitz-cdn-videos.blitz.gg/valorant/guides/phoenix-ascent-def-midmarket-bmain-hothands.mp4
,,,,
phoenix,Molly,ascent,B Site Molly Lineup For B Lobby,https://blitz-cdn-videos.blitz.gg/valorant/guides/phoenix-ascent-def-blobby-bsite-hothands.mp4
,,,,
phoenix,,ascent,B Site Hot Hands Lineup For Mid Link,https://blitz-cdn-videos.blitz.gg/valorant/guides/phoenix-ascent-def-bsite-midlink-hothands.mp4
,,,,
phoenix,,ascent,A Rafters Hot Hands Lineup For A Link,https://blitz-cdn-videos.blitz.gg/valorant/guides/phoenix-ascent-def-alink-arafters-hothands.mp4
,,,,
phoenix,Molly,ascent,A Garden Molly Lineup For A Site ,https://blitz-cdn-videos.blitz.gg/valorant/guides/phoenix-ascent-def-asite-agarden-hothands.mp4
,,,,
cypher,Spycam,ascent,Mid Pizza to See Mid Courtyard Spycam,https://blitz-cdn-videos.blitz.gg/valorant/guides/cypher-ascent-def-midcourtyard-midplaza-spycam.mp4
,,,,
phoenix,,ascent,Mid Market To Back Bomb Site B,https://blitz-cdn-videos.blitz.gg/valorant/guides/phoenix-ascent-def-backbombsiteb-midmarket-hothands.mp4
,,,,
raze,Blast Pack,ascent,Mid Courtyard Double Blast Pack Rotate For B Site,https://blitz-cdn-videos.blitz.gg/valorant/guides/raze-ascent-atk-bsite-midcourtyard-blastpack.mp4
,,,,
raze,Blast Pack,ascent,Mid Courtyard Blast Pack Boost For Mid Bottom,https://blitz-cdn-videos.blitz.gg/valorant/guides/raze-ascent-atk-midbottom-midcourtyard-blastpack.mp4
,,,,
raze,Blast Pack,ascent,Mid Cubby To A Site Double Blast Pack Rotate,https://blitz-cdn-videos.blitz.gg/valorant/guides/raze-ascent-atk-asite-midcubby-blastpack.mp4
,,,,
raze,Blast Pack,ascent,Mid Link To B Site Double Blast Pack Rotate,https://blitz-cdn-videos.blitz.gg/valorant/guides/raze-ascent-atk-bsite-midlink-blastpack.mp4
,,,,
raze,Blast Pack,ascent,A Garden To B Site Double Blast Pack Rotate ,https://blitz-cdn-videos.blitz.gg/valorant/guides/raze-ascent-def-bsite-agarden-blastpack.mp4
,,,,
raze,Blast Pack,ascent,Mid Cubby Blast Pack Boost To Mid Bottom,https://blitz-cdn-videos.blitz.gg/valorant/guides/raze-ascent-atk-midbottom-midcubby-blastpack.mp4
,,,,
raze,Blast Pack,ascent,Mid Market To A Site Double Blast Pack Rotate,https://blitz-cdn-videos.blitz.gg/valorant/guides/raze-ascent-def-asite-midmarket-blastpack.mp4
,,,,
raze,Blast Pack,ascent,A Rafters To B Site Double Blast Pack Rotate,https://blitz-cdn-videos.blitz.gg/valorant/guides/raze-ascent-def-bsite-arafters-blastpack.mp4
,,,,
raze,,ascent,Mid Market To Defender Side Spawn,https://blitz-cdn-videos.blitz.gg/valorant/guides/raze-ascent-def-defendersidespawn-midmarket-blastpack.mp4
,,,,
raze,Blast Pack,ascent,Mid Bottom To B Site Double Blast Pack Rotate,https://blitz-cdn-videos.blitz.gg/valorant/guides/raze-ascent-def-bsite-midbottom-blastpack.mp4
,,,,
raze,,ascent,B Site Paintshells To B Main,https://blitz-cdn-videos.blitz.gg/valorant/guides/raze-ascent-def-bmain-bsite-paintshells.mp4
,,,,
raze,Blast Pack,ascent,Mid Market Double Blast Pack Into B Site,https://blitz-cdn-videos.blitz.gg/valorant/guides/raze-ascent-both-bsite-midmarket-blastpack.mp4
,,,,
phoenix,Blaze,ascent,Mid Market Blaze To B Site Cubby,https://blitz-cdn-videos.blitz.gg/valorant/guides/phoenix-ascent-def-bsite-midmarket-blaze.mp4
,,,,
phoenix,Molly,ascent,B Site Molly To Left Bomb Site B,https://blitz-cdn-videos.blitz.gg/valorant/guides/phoenix-ascent-both-bombsiteb-bsite-hothands.mp4
,,,,
phoenix,Molly,ascent,B Main Molly To Close Left B Site,https://blitz-cdn-videos.blitz.gg/valorant/guides/phoenix-ascent-attack-bsite-bmain-hothands.mp4
,,,,
jett,Tailwind,ascent,Extra Momentum B Site To Mid Market Tailwind,https://blitz-cdn-videos.blitz.gg/valorant/guides/jett-ascent-def-midmarket-bsite-tailwind.mp4
,,,,
jett,,ascent,Extra Momentum B Site Dash And Smoke,https://blitz-cdn-videos.blitz.gg/valorant/guides/jett-ascent-both-bback-bsite-tailwind.mp4
,,,,
jett,Updraft,ascent,A Lobby Updraft Settup For A Wine,https://blitz-cdn-videos.blitz.gg/valorant/guides/jett-ascent-def-awine-alobby-tailwind.mp4
,,,,
jett,,ascent,A Rafters Smoke For A Main,https://blitz-cdn-videos.blitz.gg/valorant/guides/jett-ascent-def-arafters-amain-cloudburst.mp4
,,,,
jett,,ascent,A Rafters Jump For A Main%2FA Site,https://blitz-cdn-videos.blitz.gg/valorant/guides/jett-ascent-def-asite-arafters-updraft.mp4
,,,,
jett,Tailwind,ascent,Extra Momentum Mid Market To B Site Tailwind,https://blitz-cdn-videos.blitz.gg/valorant/guides/jett-ascent-def-bsite-midmarket-tailwind.mp4
,,,,
jett,Tailwind,ascent,A Link To Mid Bottom Tailwind Execute,https://blitz-cdn-videos.blitz.gg/valorant/guides/jett-ascent-def-midbottom-alink-tailwind.mp4
,,,,
raze,,haven,T Spawn to A Long Peek,https://blitz-cdn-videos.blitz.gg/valorant/guides/raze-haven-atk-tspawn-along-blastpack.mp4
,,,,
raze,,haven,A Connector to B Site Grenade,https://blitz-cdn-videos.blitz.gg/valorant/guides/raze-haven-def-aconnector-bsite-paintshell.mp4
,,,,
raze,,haven,Garage Box Jump,https://blitz-cdn-videos.blitz.gg/valorant/guides/raze-haven-atk-garage-garagebox-blastpack.mp4
,,,,
raze,,haven,C Site Box Jump ,https://blitz-cdn-videos.blitz.gg/valorant/guides/raze-haven-atk-csite-alleybox-blastpack.mp4
,,,,
raze,,haven,B Site Gong Jump,https://blitz-cdn-videos.blitz.gg/valorant/guides/raze-haven-def-bsite-gongjump-blastpack.mp4
,,,,
raze,,haven,B Site Middle Box Jump,https://blitz-cdn-videos.blitz.gg/valorant/guides/raze-haven-def-bsite-midboxes-blastpack.mp4
,,,,
raze,,haven,B Site Side Box Jump,https://blitz-cdn-videos.blitz.gg/valorant/guides/raze-haven-def-bsite-sidebox-blastpack.mp4
,,,,
raze,Showstopper,ascent,A Site To A Lobby Showstopper,https://blitz-cdn-videos.blitz.gg/valorant/guides/raze-ascent-def-alobby-asite-showstopper.mp4
,,,,
raze,Blast Pack,ascent,B Site To B Back Double Blast Pack Boost,https://blitz-cdn-videos.blitz.gg/valorant/guides/raze-ascent-def-bmain-bsite-showstopper.mp4
,,,,
raze,Blast Pack,ascent,B Site To B Back Double Blast Pack Boost,https://blitz-cdn-videos.blitz.gg/valorant/guides/raze-ascent-def-bmain-bsite-showstopper.mp4
,,,,
raze,Blast Pack,ascent,Mid Top To Mid Courtyard Double Blast Pack Boost,https://blitz-cdn-videos.blitz.gg/valorant/guides/raze-ascent-atk-midcourtyard-midtop-blastpack.mp4
,,,,
raze,,ascent,A Rafters Paintshells To Right Side A Site,https://blitz-cdn-videos.blitz.gg/valorant/guides/raze-ascent-both-asite-arafters-paintshells.mp4
,,,,
jett,Updraft,ascent,A Garden to A Site %2F A Rafter Updraft Vision,https://blitz-cdn-videos.blitz.gg/valorant/guides/jett-ascent-def-arafters-agarden-updraft.mp4
,,,,
viper,,ascent,Mid CT to Mid T Smoke,https://blitz-cdn-videos.blitz.gg/valorant/guides/viper-ascent-defense-midCT-midT-smoke (1).mp4
,,,,
viper,,ascent,B Site Hallway One Way Smoke,https://blitz-cdn-videos.blitz.gg/valorant/guides/viper-ascent-defense-bsite-bhallway-onewaysmoke.mp4
,,,,
viper,,ascent,B Site Smoke for B Lobby,https://blitz-cdn-videos.blitz.gg/valorant/guides/viper-ascent-defense-bsite-blobby-smoke.mp4
,,,,
viper,,ascent,B Site Post Plant Smoke,https://blitz-cdn-videos.blitz.gg/valorant/guides/viper-ascent-defense-bsite-bsite-postPlantSmoke.mp4
,,,,
viper,,ascent,A Lobby to A Heaven Snakebite,https://blitz-cdn-videos.blitz.gg/valorant/guides/viper-ascent-offense-aLobby-aHeaven-snakebite.mp4
,,,,
viper,Poison Cloud,ascent,A Site One Way Poison Cloud to Tree Room,https://blitz-cdn-videos.blitz.gg/valorant/guides/viper-ascent-def-asite-tree-poisoncloud.mp4
,,,,
viper,Toxic Screen,ascent,B Site Toxic Screen for B%2C Mid and A,https://blitz-cdn-videos.blitz.gg/valorant/guides/viper-ascent-defense-bsite-bMidA-toxicscreen.mp4
,,,,
viper,,ascent,A Lobby to A Heaven Smoke,https://blitz-cdn-videos.blitz.gg/valorant/guides/viper-ascent-atk-alobby-aheaven-poisoncloud.mp4
,,,,
viper,,ascent,B Lobby to Mid Catwalk Smoke,https://blitz-cdn-videos.blitz.gg/valorant/guides/viper-ascent-offense-blobby-midCatwalk-smoke.mp4
,,,,
viper,,ascent,A Lobby to A Site Hell Smoke,https://blitz-cdn-videos.blitz.gg/valorant/guides/viper-ascent-offense-aLobby-aSiteUnderHeaven-smoke.mp4
,,,,
raze,,ascent,A Garden Paintshells Into A Wine,https://blitz-cdn-videos.blitz.gg/valorant/guides/raze-ascent-def-awine-agarden-paintshells.mp4
,,,,
breach,Flash,ascent,B Link Flash from Catwalk,https://blitz-cdn-videos.blitz.gg/valorant/guides/breach-ascent-defense-blink-cat-flashpoint-mp4.mp4
,,,,
breach,Flash,ascent,Defense Mid Arch Flash,https://blitz-cdn-videos.blitz.gg/valorant/guides/breach-ascent-defense-mid-flashpoint.mp4
,,,,
breach,,ascent,Close Right A Popflash,https://blitz-cdn-videos.blitz.gg/valorant/guides/breach-ascent-defense-closea-flashpoint-mp4.mp4
,,,,
breach,Aftershock,ascent,Cross-map B Cubby Aftershock,https://blitz-cdn-videos.blitz.gg/valorant/guides/breach-ascent-defense-bcubby-ashort-aftershock.mp4
,,,,
breach,Aftershock,ascent,Cross-map B Main Aftershock,https://blitz-cdn-videos.blitz.gg/valorant/guides/breach-ascent-defense-bmain-ashort-aftershock.mp4
,,,,
breach,Flash,ascent,Garden Defense Flash from Window,https://blitz-cdn-videos.blitz.gg/valorant/guides/breach-ascent-defense-ashort-flashpoint.mp4
,,,,
breach,,ascent,A Main Defense Faultline,https://blitz-cdn-videos.blitz.gg/valorant/guides/breach-ascent-defense-amain-faultline.mp4
,,,,
breach,Flash,ascent,Top Mid Attack Flash,https://blitz-cdn-videos.blitz.gg/valorant/guides/breach-ascent-attack-topmid-flashpoint.mp4
,,,,
breach,Aftershock,ascent,Back A Site Aftershock,https://blitz-cdn-videos.blitz.gg/valorant/guides/breach-ascent-attack-backa-asite-aftershock.mp4
,,,,
breach,Aftershock,ascent,B Site Aftershock from B Main,https://blitz-cdn-videos.blitz.gg/valorant/guides/breach-ascent-attack-bsite-aftershock.mp4
,,,,
raze,Blast Pack,ascent,A Rafters Blast Pack Into Right Side Of A Site,https://blitz-cdn-videos.blitz.gg/valorant/guides/raze-ascent-def-asite-arafters-blastpack.mp4
,,,,
raze,Showstopper,ascent,A Garden to A Rafters %26 A Site Blastpack %26 Showstopper,https://blitz-cdn-videos.blitz.gg/valorant/guides/raze-ascent-both-arafters-agarden-showstopper.mp4
,,,,
raze,Blast Pack,ascent,A Rafters to A Site Double Blast Pack,https://blitz-cdn-videos.blitz.gg/valorant/guides/raze-ascent-def-amainentrance-arafters-blastpack.mp4
,,,,
jett,,ascent,A Lobby Passive Onto Left A Main Wall,https://blitz-cdn-videos.blitz.gg/valorant/guides/jett-ascent-atk-amain-alobby-updraft.mp4
,,,,
jett,,ascent,Mid Top Passive Glide Onto Mid Courtyard Box,https://blitz-cdn-videos.blitz.gg/valorant/guides/jett-ascent-atk-midcourtyard-midtop-passive.mp4
,,,,
jett,,ascent,B Main Smokes To Control B Site Lever,https://blitz-cdn-videos.blitz.gg/valorant/guides/jett-ascent-atk-bsitelever-bmain-cloudburst .mp4
,,,,
jett,,ascent,Mid Link to Mid Cubby %26 Mid Bottom Smokes,https://blitz-cdn-videos.blitz.gg/valorant/guides/jett-ascent-atk-midcatwalk-midlink-cloudburst.mp4
,,,,
jett,Updraft,ascent,B Site Updraft To See Inside Of B Main,https://blitz-cdn-videos.blitz.gg/valorant/guides/jett-ascent-def-bmain-bsite-updraft.mp4
,,,,
jett,,ascent,Mid Cubby Smokes To Sneak To A Link Lever,https://blitz-cdn-videos.blitz.gg/valorant/guides/jett-ascent-atk-alink-midcubby-cloudburst.mp4
,,,,
raze,,ascent,A Lobby Paint Shell Lineup For A Link,https://blitz-cdn-videos.blitz.gg/valorant/guides/raze-ascent-atk-alobby-rightalink-paintshells.mp4
,,,,
